,Date,Year,Month,month_day,Country,Prov_Depto,Detpo_Distr_Mun ,Deforestation_ha,date_num
1999,2015-04-30,2015,April,04-30,Argentina,Catamarca ,Santa Rosa,66.1,735718.0
2000,2015-04-30,2015,April,04-30,Argentina,Chaco ,Almirante Brown,464.4,735718.0
2001,2015-04-30,2015,April,04-30,Argentina,Chaco ,General Güemes,114.8,735718.0
2002,2015-04-30,2015,April,04-30,Argentina,Chaco ,Independencia,32.8,735718.0
2003,2015-04-30,2015,April,04-30,Argentina,Córdoba ,Cruz del Eje,140.5,735718.0
2004,2015-04-30,2015,April,04-30,Argentina,Córdoba ,Ischilín,25.8,735718.0
2005,2015-04-30,2015,April,04-30,Argentina,Córdoba ,Minas,8.3,735718.0
2006,2015-04-30,2015,April,04-30,Argentina,Córdoba ,Pocho,2.1,735718.0
2007,2015-04-30,2015,April,04-30,Argentina,Córdoba ,San Alberto,1.5,735718.0
2008,2015-04-30,2015,April,04-30,Argentina,Córdoba ,San Javier,9.0,735718.0
2009,2015-04-30,2015,April,04-30,Argentina,Córdoba ,Tulumba,7.7,735718.0
2010,2015-04-30,2015,April,04-30,Argentina,La Rioja , Gobernador Gordillo,5.2,735718.0
2011,2015-04-30,2015,April,04-30,Argentina,La Rioja ,Capital,417.2,735718.0
2012,2015-04-30,2015,April,04-30,Argentina,La Rioja ,General Belgrano,60.3,735718.0
2013,2015-04-30,2015,April,04-30,Argentina,La Rioja ,General Juan F. Quiroga,78.6,735718.0
2014,2015-04-30,2015,April,04-30,Argentina,La Rioja ,General Ocampo,4.5,735718.0
2015,2015-04-30,2015,April,04-30,Argentina,La Rioja ,General San Martin,286.2,735718.0
2016,2015-04-30,2015,April,04-30,Argentina,La Rioja ,Rosario Vera Peñaloza,347.4,735718.0
2017,2015-04-30,2015,April,04-30,Argentina,Salta ,Candelaria,73.5,735718.0
2018,2015-04-30,2015,April,04-30,Argentina,Salta ,Capital,38.9,735718.0
2019,2015-04-30,2015,April,04-30,Argentina,Salta ,Chicoana,13.7,735718.0
2020,2015-04-30,2015,April,04-30,Argentina,Salta ,Gral. Martin M. Güemes,206.7,735718.0
2021,2015-04-30,2015,April,04-30,Argentina,Salta ,Metan,4.2,735718.0
2022,2015-04-30,2015,April,04-30,Argentina,Salta ,Rivadavia,196.1,735718.0
2023,2015-04-30,2015,April,04-30,Argentina,Salta ,Rosario de la Frontera,107.6,735718.0
2024,2015-04-30,2015,April,04-30,Argentina,San Luis ,Ayacucho,766.2,735718.0
2025,2015-04-30,2015,April,04-30,Argentina,San Luis ,Junín,18.7,735718.0
2026,2015-04-30,2015,April,04-30,Argentina,Santiago del Estero ,Aguirre,17.2,735718.0
2027,2015-04-30,2015,April,04-30,Argentina,Santiago del Estero ,Capital,125.2,735718.0
2028,2015-04-30,2015,April,04-30,Argentina,Santiago del Estero ,Choya,958.2,735718.0
2029,2015-04-30,2015,April,04-30,Argentina,Santiago del Estero ,Copo,67.6,735718.0
2030,2015-04-30,2015,April,04-30,Argentina,Santiago del Estero ,General Taboada,48.1,735718.0
2031,2015-04-30,2015,April,04-30,Argentina,Santiago del Estero ,Guasayán,312.6,735718.0
2032,2015-04-30,2015,April,04-30,Argentina,Santiago del Estero ,Jiménez,51.4,735718.0
2033,2015-04-30,2015,April,04-30,Argentina,Santiago del Estero ,Juan F. Ibarra,38.2,735718.0
2034,2015-04-30,2015,April,04-30,Argentina,Santiago del Estero ,Loreto,324.5,735718.0
2035,2015-04-30,2015,April,04-30,Argentina,Santiago del Estero ,Ojo de Agua,500.4,735718.0
2036,2015-04-30,2015,April,04-30,Argentina,Santiago del Estero ,Quebrachos,130.4,735718.0
2037,2015-04-30,2015,April,04-30,Argentina,Santiago del Estero ,Rio Hondo,43.8,735718.0
2038,2015-04-30,2015,April,04-30,Argentina,Santiago del Estero ,Robles,17.1,735718.0
2039,2015-04-30,2015,April,04-30,Argentina,Santiago del Estero ,San Martin,94.1,735718.0
2040,2015-04-30,2015,April,04-30,Argentina,Santiago del Estero ,Silípica,31.4,735718.0
2041,2015-04-30,2015,April,04-30,Argentina,Tucumán ,Graneros,64.2,735718.0
2042,2015-04-30,2015,April,04-30,Argentina,Tucumán ,Leales,107.0,735718.0
2043,2015-04-30,2015,April,04-30,Argentina,Tucumán ,Tafí Viejo,11.5,735718.0
2044,2015-04-30,2015,April,04-30,Argentina,Tucumán ,Trancas,145.7,735718.0
2045,2015-04-30,2015,April,04-30,Paraguay,Alto Paraguay ,Bahía Negra,1614.7,735718.0
2046,2015-04-30,2015,April,04-30,Paraguay,Alto Paraguay ,Carmelo Peralta,954.3,735718.0
2047,2015-04-30,2015,April,04-30,Paraguay,Alto Paraguay ,Fuerte Olimpo,535.7,735718.0
2048,2015-04-30,2015,April,04-30,Paraguay,Alto Paraguay ,La Victoria ,1389.5,735718.0
2049,2015-04-30,2015,April,04-30,Paraguay,Boquerón ,Filadelfia,232.4,735718.0
2050,2015-04-30,2015,April,04-30,Paraguay,Boquerón ,Mcal. Estigarribia ,10020.0,735718.0
2051,2015-04-30,2015,April,04-30,Paraguay,Concepción ,Concepción,47.0,735718.0
2052,2015-04-30,2015,April,04-30,Paraguay,Presidente Hayes ,Irala Fernandez ,713.4,735718.0
2053,2015-04-30,2015,April,04-30,Paraguay,Presidente Hayes ,Pinasco,67.1,735718.0
2054,2015-04-30,2015,April,04-30,Paraguay,Presidente Hayes ,Tte. Esteban Martínez ,208.7,735718.0
2055,2015-04-30,2015,April,04-30,Paraguay,Presidente Hayes ,Villa Hayes,465.1,735718.0
2056,2015-04-30,2015,April,04-30,Paraguay,San Pedro ,Antequera,45.1,735718.0
2057,2015-04-30,2015,April,04-30,Paraguay,San Pedro ,San Pedro del Ycuamandiyú,58.6,735718.0
2058,2015-04-30,2015,April,04-30,Bolivia,Santa Cruz ,Carmen Rivero Torrez,24.0,735718.0
2059,2015-04-30,2015,April,04-30,Bolivia,Santa Cruz ,Charagua,49.0,735718.0
2060,2015-04-30,2015,April,04-30,Bolivia,Santa Cruz ,Pailón,55.1,735718.0
2061,2015-04-30,2015,April,04-30,Bolivia,Santa Cruz ,Robore,22.6,735718.0
2062,2015-04-30,2015,April,04-30,Bolivia,Santa Cruz ,San Jose de Chiquitos,21.9,735718.0
2063,2015-04-30,2015,April,04-30,Bolivia,Tarija ,Villamontes,10.6,735718.0
2064,2015-04-30,2015,April,04-30,Bolivia,Tarija ,Yacuiba,10.4,735718.0
2065,2015-05-31,2015,May,05-31,Argentina,Catamarca ,Capital,15.6,735749.0
2066,2015-05-31,2015,May,05-31,Argentina,Catamarca ,Valle Viejo,3.7,735749.0
2067,2015-05-31,2015,May,05-31,Argentina,Chaco ,Almirante Brown,765.9,735749.0
2068,2015-05-31,2015,May,05-31,Argentina,Chaco ,General Güemes,16.5,735749.0
2069,2015-05-31,2015,May,05-31,Argentina,Chaco ,Independencia,9.7,735749.0
2070,2015-05-31,2015,May,05-31,Argentina,Córdoba ,Pocho,21.7,735749.0
2071,2015-05-31,2015,May,05-31,Argentina,Córdoba ,Rio Primero,1.9,735749.0
2072,2015-05-31,2015,May,05-31,Argentina,Córdoba ,San Alberto,13.4,735749.0
2073,2015-05-31,2015,May,05-31,Argentina,Córdoba ,San Javier,5.3,735749.0
2074,2015-05-31,2015,May,05-31,Argentina,La Rioja ,Capital,72.1,735749.0
2075,2015-05-31,2015,May,05-31,Argentina,La Rioja ,General Juan F. Quiroga,10.0,735749.0
2076,2015-05-31,2015,May,05-31,Argentina,La Rioja ,General San Martin,846.8,735749.0
2077,2015-05-31,2015,May,05-31,Argentina,La Rioja ,Rosario Vera Peñaloza,176.7,735749.0
2078,2015-05-31,2015,May,05-31,Argentina,San Luis ,Ayacucho,45.7,735749.0
2079,2015-05-31,2015,May,05-31,Argentina,San Luis ,Chacabuco,90.4,735749.0
2080,2015-05-31,2015,May,05-31,Argentina,San Luis ,Junín,5.3,735749.0
2081,2015-05-31,2015,May,05-31,Argentina,Santiago del Estero ,Aguirre,247.1,735749.0
2082,2015-05-31,2015,May,05-31,Argentina,Santiago del Estero ,Alberdi,545.7,735749.0
2083,2015-05-31,2015,May,05-31,Argentina,Santiago del Estero ,Atamisqui,18.4,735749.0
2084,2015-05-31,2015,May,05-31,Argentina,Santiago del Estero ,Avellaneda,236.3,735749.0
2085,2015-05-31,2015,May,05-31,Argentina,Santiago del Estero ,Belgrano,30.6,735749.0
2086,2015-05-31,2015,May,05-31,Argentina,Santiago del Estero ,Copo,102.4,735749.0
2087,2015-05-31,2015,May,05-31,Argentina,Santiago del Estero ,Figueroa,133.4,735749.0
2088,2015-05-31,2015,May,05-31,Argentina,Santiago del Estero ,General Taboada,988.7,735749.0
2089,2015-05-31,2015,May,05-31,Argentina,Santiago del Estero ,Juan F. Ibarra,1171.2,735749.0
2090,2015-05-31,2015,May,05-31,Argentina,Santiago del Estero ,Mitre,60.2,735749.0
2091,2015-05-31,2015,May,05-31,Argentina,Santiago del Estero ,Moreno,2169.0,735749.0
2092,2015-05-31,2015,May,05-31,Argentina,Santiago del Estero ,Ojo de Agua,63.3,735749.0
2093,2015-05-31,2015,May,05-31,Argentina,Santiago del Estero ,Quebrachos,615.2,735749.0
2094,2015-05-31,2015,May,05-31,Argentina,Santiago del Estero ,Robles,101.2,735749.0
2095,2015-05-31,2015,May,05-31,Argentina,Santiago del Estero ,Salavina,26.1,735749.0
2096,2015-05-31,2015,May,05-31,Argentina,Santiago del Estero ,Sarmiento,236.1,735749.0
2097,2015-05-31,2015,May,05-31,Argentina,Tucumán ,Chicligasta,1.4,735749.0
2098,2015-05-31,2015,May,05-31,Argentina,Tucumán ,Graneros,12.1,735749.0
2099,2015-05-31,2015,May,05-31,Argentina,Tucumán ,Leales,14.3,735749.0
2100,2015-05-31,2015,May,05-31,Argentina,Tucumán ,Rio Chico,6.9,735749.0
2101,2015-05-31,2015,May,05-31,Paraguay,Alto Paraguay ,Fuerte Olimpo,56.0,735749.0
2102,2015-05-31,2015,May,05-31,Paraguay,Boquerón ,Filadelfia,93.8,735749.0
2103,2015-05-31,2015,May,05-31,Paraguay,Boquerón ,Loma Plata,23.1,735749.0
2104,2015-05-31,2015,May,05-31,Paraguay,Boquerón ,Mcal. Estigarribia,2302.8,735749.0
2105,2015-05-31,2015,May,05-31,Paraguay,Presidente Hayes ,Irala Fernández,191.1,735749.0
2106,2015-05-31,2015,May,05-31,Paraguay,Presidente Hayes ,Tte. Esteban Martínez,61.4,735749.0
2107,2015-05-31,2015,May,05-31,Paraguay,San Pedro ,Antequera,19.2,735749.0
2108,2015-05-31,2015,May,05-31,Bolivia,Santa Cruz ,Charagua,251.3,735749.0
2109,2015-05-31,2015,May,05-31,Bolivia,Santa Cruz ,Pailón,1132.5,735749.0
2110,2015-05-31,2015,May,05-31,Bolivia,Santa Cruz ,San José de Chiquitos,288.0,735749.0
2111,2015-06-30,2015,June,06-30,Argentina,Catamarca ,Capayán,6.5,735779.0
2112,2015-06-30,2015,June,06-30,Argentina,Catamarca ,Capital,8.4,735779.0
2113,2015-06-30,2015,June,06-30,Argentina,Chaco ,12 de Octubre,8.5,735779.0
2114,2015-06-30,2015,June,06-30,Argentina,Chaco ,Almirante Brown,750.2,735779.0
2115,2015-06-30,2015,June,06-30,Argentina,Chaco ,General Güemes,115.7,735779.0
2116,2015-06-30,2015,June,06-30,Argentina,Chaco ,Independencia,109.3,735779.0
2117,2015-06-30,2015,June,06-30,Argentina,Chaco ,Libertador General San Martin,100.5,735779.0
2118,2015-06-30,2015,June,06-30,Argentina,Chaco ,Maipú,107.9,735779.0
2119,2015-06-30,2015,June,06-30,Argentina,Córdoba ,San Javier,1.0,735779.0
2120,2015-06-30,2015,June,06-30,Argentina,Formosa ,Bermejo,348.2,735779.0
2121,2015-06-30,2015,June,06-30,Argentina,Formosa ,Patiño,1790.8,735779.0
2122,2015-06-30,2015,June,06-30,Argentina,Formosa ,Pirané,1175.5,735779.0
2123,2015-06-30,2015,June,06-30,Argentina,La Rioja ,Capital,82.8,735779.0
2124,2015-06-30,2015,June,06-30,Argentina,La Rioja ,General Belgrano,1.9,735779.0
2125,2015-06-30,2015,June,06-30,Argentina,La Rioja ,General Juan F. Quiroga,27.1,735779.0
2126,2015-06-30,2015,June,06-30,Argentina,La Rioja ,General San Martin,80.2,735779.0
2127,2015-06-30,2015,June,06-30,Argentina,La Rioja ,Rosario Vera Peñaloza,72.0,735779.0
2128,2015-06-30,2015,June,06-30,Argentina,Salta ,General José de San Martin,697.5,735779.0
2129,2015-06-30,2015,June,06-30,Argentina,Salta ,Rivadavia,138.9,735779.0
2130,2015-06-30,2015,June,06-30,Argentina,San Luis ,Ayacucho,70.1,735779.0
2131,2015-06-30,2015,June,06-30,Argentina,Santa Fe ,9 de Julio,647.1,735779.0
2132,2015-06-30,2015,June,06-30,Argentina,Santiago del Estero ,General Taboada,380.1,735779.0
2133,2015-06-30,2015,June,06-30,Argentina,Tucumán ,Graneros,2.1,735779.0
2134,2015-06-30,2015,June,06-30,Argentina,Tucumán ,Leales,11.9,735779.0
2135,2015-06-30,2015,June,06-30,Paraguay,Alto Paraguay ,Bahía Negra,3341.0,735779.0
2136,2015-06-30,2015,June,06-30,Paraguay,Alto Paraguay ,Carmelo Peralta,97.9,735779.0
2137,2015-06-30,2015,June,06-30,Paraguay,Alto Paraguay ,Fuerte Olimpo,3108.7,735779.0
2138,2015-06-30,2015,June,06-30,Paraguay,Alto Paraguay ,La Victoria,702.1,735779.0
2139,2015-06-30,2015,June,06-30,Paraguay,Boquerón ,Filadelfia,1864.0,735779.0
2140,2015-06-30,2015,June,06-30,Paraguay,Boquerón ,Loma Plata,96.0,735779.0
2141,2015-06-30,2015,June,06-30,Paraguay,Boquerón ,Mcal. Estigarribia,16690.5,735779.0
2142,2015-06-30,2015,June,06-30,Paraguay,Presidente Hayes ,General José María Burgués,721.9,735779.0
2143,2015-06-30,2015,June,06-30,Paraguay,Presidente Hayes ,Irala Fernández,2976.9,735779.0
2144,2015-06-30,2015,June,06-30,Paraguay,Presidente Hayes ,José Falcón,36.9,735779.0
2145,2015-06-30,2015,June,06-30,Paraguay,Presidente Hayes ,Pinasco,297.8,735779.0
2146,2015-06-30,2015,June,06-30,Paraguay,Presidente Hayes ,Tte. Esteban Martínez,1282.7,735779.0
2147,2015-06-30,2015,June,06-30,Paraguay,Presidente Hayes ,Villa Hayes,1454.9,735779.0
2148,2015-06-30,2015,June,06-30,Bolivia,Chuquisaca ,Machareti,6.8,735779.0
2149,2015-06-30,2015,June,06-30,Bolivia,Santa Cruz ,Boyuibe,7.5,735779.0
2150,2015-06-30,2015,June,06-30,Bolivia,Santa Cruz ,Carmen Rivero Torrez,0.6,735779.0
2151,2015-06-30,2015,June,06-30,Bolivia,Santa Cruz ,Charagua,435.4,735779.0
2152,2015-06-30,2015,June,06-30,Bolivia,Santa Cruz ,Pailón,576.7,735779.0
2153,2015-06-30,2015,June,06-30,Bolivia,Santa Cruz ,San José de Chiquitos,92.2,735779.0
2154,2015-06-30,2015,June,06-30,Bolivia,Tarija ,Villamontes,379.7,735779.0
2155,2015-06-30,2015,June,06-30,Bolivia,Tarija ,Yacuiba,46.8,735779.0
2156,2015-07-31,2015,July,07-31,Argentina,Catamarca ,Capital ,8.9,735810.0
2157,2015-07-31,2015,July,07-31,Argentina,Catamarca ,La Paz ,174.5,735810.0
2158,2015-07-31,2015,July,07-31,Argentina,Chaco ,Almirante Brown ,569.6,735810.0
2159,2015-07-31,2015,July,07-31,Argentina,Chaco ,Presidente de la Plaza ,66.3,735810.0
2160,2015-07-31,2015,July,07-31,Argentina,Córdoba ,Pocho ,22.4,735810.0
2161,2015-07-31,2015,July,07-31,Argentina,Formosa ,Bermejo ,1107.5,735810.0
2162,2015-07-31,2015,July,07-31,Argentina,Formosa ,Patino ,48.4,735810.0
2163,2015-07-31,2015,July,07-31,Argentina,Jujuy ,San Pedro ,17.4,735810.0
2164,2015-07-31,2015,July,07-31,Argentina,Jujuy ,Santa Barbara ,343.5,735810.0
2165,2015-07-31,2015,July,07-31,Argentina,La Rioja ,Capital ,325.2,735810.0
2166,2015-07-31,2015,July,07-31,Argentina,La Rioja ,General Ocampo ,22.1,735810.0
2167,2015-07-31,2015,July,07-31,Argentina,La Rioja ,General San Martin ,507.6,735810.0
2168,2015-07-31,2015,July,07-31,Argentina,La Rioja ,Rosario Vera Peñaloza ,343.5,735810.0
2169,2015-07-31,2015,July,07-31,Argentina,Salta ,Anta ,3999.8,735810.0
2170,2015-07-31,2015,July,07-31,Argentina,Salta ,Metan ,2.6,735810.0
2171,2015-07-31,2015,July,07-31,Argentina,Salta ,Oran ,1990.3,735810.0
2172,2015-07-31,2015,July,07-31,Argentina,Salta ,Rivadavia ,1501.8,735810.0
2173,2015-07-31,2015,July,07-31,Argentina,Salta ,Rosario de la Frontera ,157.0,735810.0
2174,2015-07-31,2015,July,07-31,Argentina,San Luis ,Ayacucho ,49.3,735810.0
2175,2015-07-31,2015,July,07-31,Argentina,San Luis ,Chacabuco ,6.3,735810.0
2176,2015-07-31,2015,July,07-31,Argentina,Santa Fe ,9 de Julio ,204.9,735810.0
2177,2015-07-31,2015,July,07-31,Argentina,Santiago del Estero ,Aguirre ,135.6,735810.0
2178,2015-07-31,2015,July,07-31,Argentina,Santiago del Estero ,Alberdi ,463.8,735810.0
2179,2015-07-31,2015,July,07-31,Argentina,Santiago del Estero ,Atamisqui ,15.1,735810.0
2180,2015-07-31,2015,July,07-31,Argentina,Santiago del Estero ,Avellaneda ,115.5,735810.0
2181,2015-07-31,2015,July,07-31,Argentina,Santiago del Estero ,Banda ,229.7,735810.0
2182,2015-07-31,2015,July,07-31,Argentina,Santiago del Estero ,Belgrano ,79.4,735810.0
2183,2015-07-31,2015,July,07-31,Argentina,Santiago del Estero ,Capital ,9.5,735810.0
2184,2015-07-31,2015,July,07-31,Argentina,Santiago del Estero ,Choya ,310.4,735810.0
2185,2015-07-31,2015,July,07-31,Argentina,Santiago del Estero ,Figueroa ,28.5,735810.0
2186,2015-07-31,2015,July,07-31,Argentina,Santiago del Estero ,General Taboada ,228.9,735810.0
2187,2015-07-31,2015,July,07-31,Argentina,Santiago del Estero ,Jiménez ,118.0,735810.0
2188,2015-07-31,2015,July,07-31,Argentina,Santiago del Estero ,Juan F. Ibarra ,36.9,735810.0
2189,2015-07-31,2015,July,07-31,Argentina,Santiago del Estero ,Loreto ,45.4,735810.0
2190,2015-07-31,2015,July,07-31,Argentina,Santiago del Estero ,Mitre ,8.1,735810.0
2191,2015-07-31,2015,July,07-31,Argentina,Santiago del Estero ,Moreno ,187.8,735810.0
2192,2015-07-31,2015,July,07-31,Argentina,Santiago del Estero ,Ojo de Agua ,121.1,735810.0
2193,2015-07-31,2015,July,07-31,Argentina,Santiago del Estero ,Pellegrini ,28.8,735810.0
2194,2015-07-31,2015,July,07-31,Argentina,Santiago del Estero ,Quebrachos ,236.6,735810.0
2195,2015-07-31,2015,July,07-31,Argentina,Santiago del Estero ,Rio Hondo ,34.0,735810.0
2196,2015-07-31,2015,July,07-31,Argentina,Santiago del Estero ,Sarmiento ,183.4,735810.0
2197,2015-07-31,2015,July,07-31,Argentina,Santiago del Estero ,Silípica ,5.8,735810.0
2198,2015-07-31,2015,July,07-31,Argentina,Tucumán ,Burruyacu ,109.0,735810.0
2199,2015-07-31,2015,July,07-31,Argentina,Tucumán ,Graneros ,0.1,735810.0
2200,2015-07-31,2015,July,07-31,Argentina,Tucumán ,Leales ,10.7,735810.0
2201,2015-07-31,2015,July,07-31,Argentina,Tucumán ,Simoca ,0.6,735810.0
2202,2015-07-31,2015,July,07-31,Argentina,Tucumán ,Trancas ,195.6,735810.0
2203,2015-07-31,2015,July,07-31,Paraguay,Alto Paraguay ,Bahía Negra ,3879.9,735810.0
2204,2015-07-31,2015,July,07-31,Paraguay,Alto Paraguay ,Carmelo Peralta ,2542.0,735810.0
2205,2015-07-31,2015,July,07-31,Paraguay,Alto Paraguay ,Fuerte Olimpo ,6423.7,735810.0
2206,2015-07-31,2015,July,07-31,Paraguay,Alto Paraguay ,La Victoria ,3844.9,735810.0
2207,2015-07-31,2015,July,07-31,Paraguay,Boquerón ,Filadelfia ,6959.7,735810.0
2208,2015-07-31,2015,July,07-31,Paraguay,Boquerón ,Loma Plata ,9.0,735810.0
2209,2015-07-31,2015,July,07-31,Paraguay,Boquerón ,Mcal Estigarribia ,20628.2,735810.0
2210,2015-07-31,2015,July,07-31,Paraguay,Central ,Nueva Italia ,61.3,735810.0
2211,2015-07-31,2015,July,07-31,Paraguay,Central ,Villeta ,377.2,735810.0
2212,2015-07-31,2015,July,07-31,Paraguay,Concepción ,Concepción ,0.3,735810.0
2213,2015-07-31,2015,July,07-31,Paraguay,Cordillera ,Emboscada ,7.9,735810.0
2214,2015-07-31,2015,July,07-31,Paraguay,Ñeembucú ,Pilar ,7.3,735810.0
2215,2015-07-31,2015,July,07-31,Paraguay,Ñeembucú ,San Juan Ñeembucu ,110.3,735810.0
2216,2015-07-31,2015,July,07-31,Paraguay,Ñeembucú ,Tacuaras ,64.7,735810.0
2217,2015-07-31,2015,July,07-31,Paraguay,Ñeembucú ,Villa Franca ,10.7,735810.0
2218,2015-07-31,2015,July,07-31,Paraguay,Ñeembucú ,Villa Oliva ,62.3,735810.0
2219,2015-07-31,2015,July,07-31,Paraguay,Paraguarí ,Caapucu ,764.1,735810.0
2220,2015-07-31,2015,July,07-31,Paraguay,Paraguarí ,Quiindy ,24.3,735810.0
2221,2015-07-31,2015,July,07-31,Paraguay,Presidente Hayes ,Benjamin Aceval ,17.0,735810.0
2222,2015-07-31,2015,July,07-31,Paraguay,Presidente Hayes ,General Jose Maria Bruguez ,95.7,735810.0
2223,2015-07-31,2015,July,07-31,Paraguay,Presidente Hayes ,Irala Fernandez ,1465.4,735810.0
2224,2015-07-31,2015,July,07-31,Paraguay,Presidente Hayes ,Jose Falcon ,120.2,735810.0
2225,2015-07-31,2015,July,07-31,Paraguay,Presidente Hayes ,Pinasco ,125.4,735810.0
2226,2015-07-31,2015,July,07-31,Paraguay,Presidente Hayes ,Tte. Esteban Martínez ,617.3,735810.0
2227,2015-07-31,2015,July,07-31,Paraguay,Presidente Hayes ,Villa Hayes ,761.5,735810.0
2228,2015-07-31,2015,July,07-31,Bolivia,Chuquisaca ,Machareti ,15.0,735810.0
2229,2015-07-31,2015,July,07-31,Bolivia,Santa Cruz ,Cabezas ,11.1,735810.0
2230,2015-07-31,2015,July,07-31,Bolivia,Santa Cruz ,Carmen Rivero Torrez ,119.3,735810.0
2231,2015-07-31,2015,July,07-31,Bolivia,Santa Cruz ,Charagua ,4835.5,735810.0
2232,2015-07-31,2015,July,07-31,Bolivia,Santa Cruz ,Cuatro Cañadas ,74.3,735810.0
2233,2015-07-31,2015,July,07-31,Bolivia,Santa Cruz ,Pailón ,774.8,735810.0
2234,2015-07-31,2015,July,07-31,Bolivia,Santa Cruz ,Puerto Suarez ,0.0,735810.0
2235,2015-07-31,2015,July,07-31,Bolivia,Santa Cruz ,Robore ,28.9,735810.0
2236,2015-07-31,2015,July,07-31,Bolivia,Santa Cruz ,San Jose de Chiquitos ,197.8,735810.0
2237,2015-07-31,2015,July,07-31,Bolivia,Santa Cruz ,San Miguel de Velasco ,35.1,735810.0
2238,2015-07-31,2015,July,07-31,Bolivia,Tarija ,Villamontes ,60.7,735810.0
2239,2015-07-31,2015,July,07-31,Bolivia,Tarija ,Yacuiba ,0.8,735810.0
2240,2015-08-31,2015,August,08-31,Argentina,Catamarca ,La Paz ,179.0,735841.0
2241,2015-08-31,2015,August,08-31,Argentina,Chaco ,Almirante Brown ,771.9,735841.0
2242,2015-08-31,2015,August,08-31,Argentina,Chaco ,General Güemes ,295.0,735841.0
2243,2015-08-31,2015,August,08-31,Argentina,Chaco ,Independencia ,126.6,735841.0
2244,2015-08-31,2015,August,08-31,Argentina,Chaco ,Libertador General San Martin ,12.6,735841.0
2245,2015-08-31,2015,August,08-31,Argentina,Chaco ,Maipú ,60.3,735841.0
2246,2015-08-31,2015,August,08-31,Argentina,Chaco ,Quitilipi ,288.0,735841.0
2247,2015-08-31,2015,August,08-31,Argentina,Córdoba ,Pocho ,36.2,735841.0
2248,2015-08-31,2015,August,08-31,Argentina,Formosa ,Bermejo ,272.8,735841.0
2249,2015-08-31,2015,August,08-31,Argentina,Formosa ,Patino ,1337.5,735841.0
2250,2015-08-31,2015,August,08-31,Argentina,Formosa ,Pilagás ,3.0,735841.0
2251,2015-08-31,2015,August,08-31,Argentina,Formosa ,Pirané ,1028.7,735841.0
2252,2015-08-31,2015,August,08-31,Argentina,Jujuy ,San Pedro ,6.7,735841.0
2253,2015-08-31,2015,August,08-31,Argentina,Jujuy ,Santa Bárbara ,180.5,735841.0
2254,2015-08-31,2015,August,08-31,Argentina,La Rioja , Gobernador Gordillo ,43.3,735841.0
2255,2015-08-31,2015,August,08-31,Argentina,La Rioja ,Capital ,392.3,735841.0
2256,2015-08-31,2015,August,08-31,Argentina,La Rioja ,General Ángel V. Pesaloza ,2.5,735841.0
2257,2015-08-31,2015,August,08-31,Argentina,La Rioja ,General Belgrano ,107.7,735841.0
2258,2015-08-31,2015,August,08-31,Argentina,La Rioja ,General Juan F. Quiroga ,294.1,735841.0
2259,2015-08-31,2015,August,08-31,Argentina,La Rioja ,General Ocampo ,123.7,735841.0
2260,2015-08-31,2015,August,08-31,Argentina,La Rioja ,General San Martin ,504.5,735841.0
2261,2015-08-31,2015,August,08-31,Argentina,La Rioja ,Independencia ,34.3,735841.0
2262,2015-08-31,2015,August,08-31,Argentina,La Rioja ,Rosario Vera Peñaloza ,366.8,735841.0
2263,2015-08-31,2015,August,08-31,Argentina,Salta ,Anta ,2019.0,735841.0
2264,2015-08-31,2015,August,08-31,Argentina,Salta ,Capital ,34.9,735841.0
2265,2015-08-31,2015,August,08-31,Argentina,Salta ,Metan ,1611.2,735841.0
2266,2015-08-31,2015,August,08-31,Argentina,Salta ,Oran ,661.6,735841.0
2267,2015-08-31,2015,August,08-31,Argentina,Salta ,Rivadavia ,1255.4,735841.0
2268,2015-08-31,2015,August,08-31,Argentina,San Luis ,Ayacucho ,169.4,735841.0
2269,2015-08-31,2015,August,08-31,Argentina,San Luis ,Belgrano ,112.8,735841.0
2270,2015-08-31,2015,August,08-31,Argentina,San Luis ,Chacabuco ,13.6,735841.0
2271,2015-08-31,2015,August,08-31,Argentina,Santa Fe ,General Obligado ,41.4,735841.0
2272,2015-08-31,2015,August,08-31,Argentina,Santa Fe ,San Cristóbal ,79.2,735841.0
2273,2015-08-31,2015,August,08-31,Argentina,Santa Fe ,San Justo ,268.8,735841.0
2274,2015-08-31,2015,August,08-31,Argentina,Santa Fe ,Vera ,120.6,735841.0
2275,2015-08-31,2015,August,08-31,Argentina,Santiago del Estero ,Aguirre ,239.0,735841.0
2276,2015-08-31,2015,August,08-31,Argentina,Santiago del Estero ,Alberdi ,59.0,735841.0
2277,2015-08-31,2015,August,08-31,Argentina,Santiago del Estero ,Banda ,28.1,735841.0
2278,2015-08-31,2015,August,08-31,Argentina,Santiago del Estero ,Choya ,10.7,735841.0
2279,2015-08-31,2015,August,08-31,Argentina,Santiago del Estero ,Figueroa ,481.8,735841.0
2280,2015-08-31,2015,August,08-31,Argentina,Santiago del Estero ,General Taboada ,4.8,735841.0
2281,2015-08-31,2015,August,08-31,Argentina,Santiago del Estero ,Guasaya ,185.4,735841.0
2282,2015-08-31,2015,August,08-31,Argentina,Santiago del Estero ,Jiménez ,342.4,735841.0
2283,2015-08-31,2015,August,08-31,Argentina,Santiago del Estero ,Pellegrini ,266.4,735841.0
2284,2015-08-31,2015,August,08-31,Argentina,Tucumán ,Burruyacu ,15.3,735841.0
